Position,Expression
0,0.0280125
0.010101,0.0870438
0.020202,0.119616
0.030303,0.139748
0.040404,0.150447
0.0505051,0.162339
0.0606061,0.170913
0.0707071,0.174621
0.0808081,0.17851
0.0909091,0.1821
0.10101,0.177224
0.111111,0.17267
0.121212,0.169776
0.131313,0.16691
0.141414,0.1646
0.151515,0.163536
0.161616,0.163168
0.171717,0.162461
0.181818,0.163862
0.191919,0.164287
0.20202,0.165554
0.212121,0.166987
0.222222,0.168358
0.232323,0.171815
0.242424,0.173107
0.252525,0.176891
0.262626,0.177315
0.272727,0.180699
0.282828,0.17991
0.292929,0.185652
0.30303,0.189427
0.313131,0.192879
0.323232,0.195449
0.333333,0.197749
0.343434,0.198527
0.353535,0.201035
0.363636,0.202842
0.373737,0.20772
0.383838,0.209621
0.393939,0.213123
0.40404,0.216966
0.414141,0.220298
0.424242,0.227618
0.434343,0.228836
0.444444,0.233265
0.454545,0.23473
0.464646,0.238344
0.474747,0.241235
0.484848,0.242422
0.494949,0.250463
0.505051,0.252544
0.515152,0.25321
0.525253,0.259028
0.535354,0.260147
0.545455,0.260946
0.555556,0.263548
0.565657,0.262458
0.575758,0.267145
0.585859,0.270767
0.59596,0.274288
0.606061,0.277305
0.616162,0.286261
0.626263,0.294827
0.636364,0.302428
0.646465,0.308017
0.656566,0.315301
0.666667,0.328826
0.676768,0.342412
0.686869,0.35854
0.69697,0.372336
0.707071,0.385638
0.717172,0.394225
0.727273,0.402158
0.737374,0.4079
0.747475,0.412683
0.757576,0.421933
0.767677,0.435275
0.777778,0.442313
0.787879,0.453493
0.79798,0.463065
0.808081,0.473792
0.818182,0.486414
0.828283,0.499272
0.838384,0.512908
0.848485,0.529424
0.858586,0.545183
0.868687,0.559524
0.878788,0.576434
0.888889,0.594263
0.89899,0.618721
0.909091,0.641726
0.919192,0.66735
0.929293,0.688897
0.939394,0.69231
0.949495,0.672844
0.959596,0.633439
0.969697,0.575453
0.979798,0.482302
0.989899,0.322011
1,2.65799e-07
