Position,Expression
0,0.0374052
0.010101,0.124044
0.020202,0.171524
0.030303,0.19961
0.040404,0.215164
0.0505051,0.227476
0.0606061,0.233746
0.0707071,0.234788
0.0808081,0.234403
0.0909091,0.232851
0.10101,0.227344
0.111111,0.220484
0.121212,0.212364
0.131313,0.206852
0.141414,0.202249
0.151515,0.199603
0.161616,0.19838
0.171717,0.194671
0.181818,0.195556
0.191919,0.196804
0.20202,0.200939
0.212121,0.205417
0.222222,0.207352
0.232323,0.211535
0.242424,0.21363
0.252525,0.21708
0.262626,0.220236
0.272727,0.223768
0.282828,0.224626
0.292929,0.227834
0.30303,0.232103
0.313131,0.236371
0.323232,0.240686
0.333333,0.245904
0.343434,0.250419
0.353535,0.254921
0.363636,0.260628
0.373737,0.26589
0.383838,0.270824
0.393939,0.275457
0.40404,0.283935
0.414141,0.289696
0.424242,0.29568
0.434343,0.302581
0.444444,0.30698
0.454545,0.314788
0.464646,0.319791
0.474747,0.326065
0.484848,0.331008
0.494949,0.338636
0.505051,0.346206
0.515152,0.357509
0.525253,0.363962
0.535354,0.373748
0.545455,0.382744
0.555556,0.393773
0.565657,0.404566
0.575758,0.415273
0.585859,0.427336
0.59596,0.441367
0.606061,0.45449
0.616162,0.466806
0.626263,0.477519
0.636364,0.488278
0.646465,0.502215
0.656566,0.514666
0.666667,0.525525
0.676768,0.539457
0.686869,0.553338
0.69697,0.566818
0.707071,0.582844
0.717172,0.59996
0.727273,0.615215
0.737374,0.628323
0.747475,0.643212
0.757576,0.658332
0.767677,0.675265
0.777778,0.69222
0.787879,0.711296
0.79798,0.727862
0.808081,0.749423
0.818182,0.772797
0.828283,0.798968
0.838384,0.821508
0.848485,0.84844
0.858586,0.86992
0.868687,0.893285
0.878788,0.911061
0.888889,0.91797
0.89899,0.927238
0.909091,0.934563
0.919192,0.93298
0.929293,0.933821
0.939394,0.941924
0.949495,0.951794
0.959596,0.95475
0.969697,0.958266
0.979798,0.951527
0.989899,0.85054
1,2.65799e-07
