Position,Expression
0.0,0.5284139875055964
0.010101010101010102,0.9879946353195949
0.020202020202020204,0.9994829684255386
0.030303030303030304,0.9990995412348176
0.04040404040404041,0.9987165566240142
0.05050505050505051,0.9971199233106446
0.06060606060606061,0.9954417622640899
0.07070707070707072,0.9943022950507979
0.08080808080808081,0.993639988279348
0.09090909090909091,0.9928378955899524
0.10101010101010102,0.9925863196100978
0.11111111111111112,0.9918953132514139
0.12121212121212122,0.9911411509599607
0.13131313131313133,0.9905274041004011
0.14141414141414144,0.9899609360823097
0.15151515151515152,0.9893135679027185
0.16161616161616163,0.9881252206767049
0.17171717171717174,0.9863702504395221
0.18181818181818182,0.9847419780616081
0.19191919191919193,0.9833538449474415
0.20202020202020204,0.9821690776137952
0.21212121212121213,0.9808610166205214
0.22222222222222224,0.9795700380430878
0.23232323232323235,0.9777719706940211
0.24242424242424243,0.9754121048035685
0.25252525252525254,0.9726429163957125
0.26262626262626265,0.9657226500530983
0.27272727272727276,0.9586499135220473
0.2828282828282829,0.952977500471876
0.29292929292929293,0.9450507586277778
0.30303030303030304,0.9332264052105685
0.31313131313131315,0.9176054995803651
0.32323232323232326,0.896398297219898
0.33333333333333337,0.8781130099124367
0.3434343434343435,0.862475294659511
0.3535353535353536,0.8410944089712112
0.36363636363636365,0.8180986283009771
0.37373737373737376,0.7962986703156764
0.38383838383838387,0.776684351278392
0.393939393939394,0.7630312564399881
0.4040404040404041,0.7523993077961377
0.4141414141414142,0.7421650133939788
0.42424242424242425,0.7315643617063003
0.43434343434343436,0.7241430657460671
0.4444444444444445,0.7145133037937743
0.4545454545454546,0.7016050901725772
0.4646464646464647,0.6901726100056126
0.4747474747474748,0.6875671196859088
0.48484848484848486,0.6749433981644022
0.494949494949495,0.6595289656043101
0.5050505050505051,0.654908934471834
0.5151515151515152,0.6453506143884022
0.5252525252525253,0.6364217107556331
0.5353535353535354,0.6284663085706725
0.5454545454545455,0.6224537806961484
0.5555555555555556,0.6144332800929644
0.5656565656565657,0.6104368157858698
0.5757575757575758,0.596052161181072
0.5858585858585859,0.586374913816816
0.595959595959596,0.5768147126065752
0.6060606060606061,0.5705166733720752
0.6161616161616162,0.5581347359471671
0.6262626262626263,0.5540914296785115
0.6363636363636365,0.538654648591019
0.6464646464646465,0.5237892923821053
0.6565656565656566,0.5158889611171348
0.6666666666666667,0.5046122335048788
0.6767676767676768,0.4976336778803626
0.686868686868687,0.4874904912258681
0.696969696969697,0.47604819767200196
0.7070707070707072,0.4629951346986322
0.7171717171717172,0.4522468817060942
0.7272727272727273,0.4520208793089138
0.7373737373737375,0.4498711316999352
0.7474747474747475,0.43975271440716857
0.7575757575757577,0.428229506295852
0.7676767676767677,0.4237611907189804
0.7777777777777778,0.4138645227182055
0.787878787878788,0.4002318826469627
0.797979797979798,0.3974460783242079
0.8080808080808082,0.393980214012575
0.8181818181818182,0.3873882430123664
0.8282828282828284,0.3772147540743969
0.8383838383838385,0.37019359413508995
0.8484848484848485,0.35666399387280606
0.8585858585858587,0.3436782261527195
0.8686868686868687,0.3348161137373837
0.8787878787878789,0.3264345639261852
0.888888888888889,0.31105786351523684
0.8989898989898991,0.30222318541743204
0.9090909090909092,0.29172598970265395
0.9191919191919192,0.27918982404040826
0.9292929292929294,0.266436783496711
0.9393939393939394,0.25475365971776476
0.9494949494949496,0.2362993526614741
0.9595959595959597,0.21711850586726167
0.9696969696969697,0.1902840366954345
0.9797979797979799,0.16073884556932844
0.98989898989899,0.10982194691700439
1.0,0.0
